Time,PlatformId,"Location (Lat, Long, Alt)","Orientation (Heading, Pitch, Roll)",Speed (m/s),FuelReserve,FuelBingo,FuelQuantity,FuelInitial,Name,Side,Domain
270,3,"[-27.613101,152.91149,304.79999]","[-3.0862087,0.0,0.0]",61.73333359,0,4082.33137,11171.04218,11521.24631,red3,red,2
270,4,"[-27.547842,152.88335,304.79999]","[2.0437764,0.0,0.0]",61.73333359,0,4082.33137,11170.99894,11521.24631,red4,red,2
270,5,"[-27.499913,152.93054,304.79999]","[2.0323022,0.0,0.0]",61.73333359,0,4082.33137,11170.99894,11521.24631,red5,red,2
270,6,"[-27.550299,152.96192,304.79999]","[-2.0761089,0.0,0.0]",61.73333359,0,4082.33137,11170.99894,11521.24631,red6,red,2
270,7,"[-27.577237,152.89167,304.79999]","[-5.5511361e-17,0.0,0.0]",61.73333359,0,2267.961872,7510.739983,7711.070366,blue1,blue,2
270,8,"[-27.512052,152.83809,304.79999]","[1.30769,0.0,0.0]",61.73333359,0,2267.961872,7510.739983,7711.070366,blue2,blue,2
271,1,"[-27.48038,152.97652,304.79999]","[-2.5104587,0.0,0.0]",61.73333359,0,4082.33137,11169.72335,11521.24631,red1,red,2
271,2,"[-27.339049,153.05487,304.79999]","[-3.0287758,0.0,0.0]",61.73333359,0,4082.33137,11169.74497,11521.24631,red2,red,2
271,3,"[-27.613657,152.91146,304.79999]","[-3.0862085,0.0,0.0]",61.73333359,0,4082.33137,11169.74497,11521.24631,red3,red,2
271,4,"[-27.548096,152.8839,304.79999]","[2.0437719,0.0,0.0]",61.73333359,0,4082.33137,11169.70173,11521.24631,red4,red,2
271,5,"[-27.500161,152.9311,304.79999]","[2.0322977,0.0,0.0]",61.73333359,0,4082.33137,11169.70173,11521.24631,red5,red,2
271,6,"[-27.550569,152.96137,304.79999]","[-2.0761045,0.0,0.0]",61.73333359,0,4082.33137,11169.70173,11521.24631,red6,red,2
271,7,"[-27.576679,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7509.997881,7711.070366,blue1,blue,2
271,8,"[-27.511907,152.8387,304.79999]","[1.3076851,0.0,0.0]",61.73333359,0,2267.961872,7509.997881,7711.070366,blue2,blue,2
272,1,"[-27.48083,152.97615,304.79999]","[-2.5104558,0.0,0.0]",61.73333359,0,4082.33137,11168.42614,11521.24631,red1,red,2
272,2,"[-27.339603,153.0548,304.79999]","[-3.0287753,0.0,0.0]",61.73333359,0,4082.33137,11168.44776,11521.24631,red2,red,2
272,3,"[-27.614214,152.91142,304.79999]","[-3.0862082,0.0,0.0]",61.73333359,0,4082.33137,11168.44776,11521.24631,red3,red,2
272,4,"[-27.54835,152.88446,304.79999]","[2.0437674,0.0,0.0]",61.73333359,0,4082.33137,11168.40452,11521.24631,red4,red,2
272,5,"[-27.50041,152.93166,304.79999]","[2.0322932,0.0,0.0]",61.73333359,0,4082.33137,11168.40452,11521.24631,red5,red,2
272,6,"[-27.550839,152.96082,304.79999]","[-2.0761001,0.0,0.0]",61.73333359,0,4082.33137,11168.40452,11521.24631,red6,red,2
272,7,"[-27.576122,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7509.255779,7711.070366,blue1,blue,2
272,8,"[-27.511762,152.8393,304.79999]","[1.3076803,0.0,0.0]",61.73333359,0,2267.961872,7509.255779,7711.070366,blue2,blue,2
273,1,"[-27.481281,152.97578,304.79999]","[-2.5104528,0.0,0.0]",61.73333359,0,4082.33137,11167.12893,11521.24631,red1,red,2
273,2,"[-27.340157,153.05473,304.79999]","[-3.0287747,0.0,0.0]",61.73333359,0,4082.33137,11167.15055,11521.24631,red2,red,2
273,3,"[-27.614771,152.91139,304.79999]","[-3.0862079,0.0,0.0]",61.73333359,0,4082.33137,11167.15055,11521.24631,red3,red,2
273,4,"[-27.548604,152.88502,304.79999]","[2.043763,0.0,0.0]",61.73333359,0,4082.33137,11167.10731,11521.24631,red4,red,2
273,5,"[-27.500658,152.93222,304.79999]","[2.0322887,0.0,0.0]",61.73333359,0,4082.33137,11167.10731,11521.24631,red5,red,2
273,6,"[-27.551109,152.96027,304.79999]","[-2.0760957,0.0,0.0]",61.73333359,0,4082.33137,11167.10731,11521.24631,red6,red,2
273,7,"[-27.575564,152.89167,304.79999]","[-8.3267042e-17,0.0,0.0]",61.73333359,0,2267.961872,7508.513677,7711.070366,blue1,blue,2
273,8,"[-27.511617,152.8399,304.79999]","[1.3076755,0.0,0.0]",61.73333359,0,2267.961872,7508.513677,7711.070366,blue2,blue,2
274,1,"[-27.481731,152.97541,304.79999]","[-2.5104499,0.0,0.0]",61.73333359,0,4082.33137,11165.83171,11521.24631,red1,red,2
274,2,"[-27.340711,153.05466,304.79999]","[-3.0287741,0.0,0.0]",61.73333359,0,4082.33137,11165.85333,11521.24631,red2,red,2
274,3,"[-27.615328,152.91135,304.79999]","[-3.0862076,0.0,0.0]",61.73333359,0,4082.33137,11165.85333,11521.24631,red3,red,2
274,4,"[-27.548858,152.88557,304.79999]","[2.0437585,0.0,0.0]",61.73333359,0,4082.33137,11165.81009,11521.24631,red4,red,2
274,5,"[-27.500906,152.93278,304.79999]","[2.0322842,0.0,0.0]",61.73333359,0,4082.33137,11165.81009,11521.24631,red5,red,2
274,6,"[-27.551379,152.95973,304.79999]","[-2.0760913,0.0,0.0]",61.73333359,0,4082.33137,11165.81009,11521.24631,red6,red,2
274,7,"[-27.575006,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7507.771575,7711.070366,blue1,blue,2
274,8,"[-27.511472,152.84051,304.79999]","[1.3076706,0.0,0.0]",61.73333359,0,2267.961872,7507.771575,7711.070366,blue2,blue,2
275,1,"[-27.482181,152.97504,304.79999]","[-2.5104469,0.0,0.0]",61.73333359,0,4082.33137,11164.5345,11521.24631,red1,red,2
275,2,"[-27.341265,153.05459,304.79999]","[-3.0287736,0.0,0.0]",61.73333359,0,4082.33137,11164.55612,11521.24631,red2,red,2
275,3,"[-27.615885,152.91132,304.79999]","[-3.0862074,0.0,0.0]",61.73333359,0,4082.33137,11164.55612,11521.24631,red3,red,2
275,4,"[-27.549113,152.88613,304.79999]","[2.043754,0.0,0.0]",61.73333359,0,4082.33137,11164.51288,11521.24631,red4,red,2
275,5,"[-27.501155,152.93334,304.79999]","[2.0322797,0.0,0.0]",61.73333359,0,4082.33137,11164.51288,11521.24631,red5,red,2
275,6,"[-27.551649,152.95918,304.79999]","[-2.0760869,0.0,0.0]",61.73333359,0,4082.33137,11164.51288,11521.24631,red6,red,2
275,7,"[-27.574425,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7506.997261,7711.070366,blue1,blue,2
275,8,"[-27.511321,152.84114,304.79999]","[1.3076656,0.0,0.0]",61.73333359,0,2267.961872,7506.997261,7711.070366,blue2,blue,2
276,1,"[-27.482631,152.97467,304.79999]","[-2.510444,0.0,0.0]",61.73333359,0,4082.33137,11163.23729,11521.24631,red1,red,2
276,2,"[-27.341819,153.05452,304.79999]","[-3.028773,0.0,0.0]",61.73333359,0,4082.33137,11163.25891,11521.24631,red2,red,2
276,3,"[-27.616441,152.91128,304.79999]","[-3.0862071,0.0,0.0]",61.73333359,0,4082.33137,11163.25891,11521.24631,red3,red,2
276,4,"[-27.549367,152.88669,304.79999]","[2.0437495,0.0,0.0]",61.73333359,0,4082.33137,11163.21567,11521.24631,red4,red,2
276,5,"[-27.501403,152.9339,304.79999]","[2.0322753,0.0,0.0]",61.73333359,0,4082.33137,11163.21567,11521.24631,red5,red,2
276,6,"[-27.551919,152.95863,304.79999]","[-2.0760825,0.0,0.0]",61.73333359,0,4082.33137,11163.21567,11521.24631,red6,red,2
276,7,"[-27.573882,152.89167,304.79999]","[-5.5511361e-17,0.0,0.0]",61.73333359,0,2267.961872,7506.275003,7711.070366,blue1,blue,2
276,8,"[-27.51118,152.84173,304.79999]","[1.3076608,0.0,0.0]",61.73333359,0,2267.961872,7506.275003,7711.070366,blue2,blue,2
277,1,"[-27.483082,152.9743,304.79999]","[-2.510441,0.0,0.0]",61.73333359,0,4082.33137,11161.94008,11521.24631,red1,red,2
277,2,"[-27.342374,153.05445,304.79999]","[-3.0287725,0.0,0.0]",61.73333359,0,4082.33137,11161.9617,11521.24631,red2,red,2
277,3,"[-27.616998,152.91125,304.79999]","[-3.0862068,0.0,0.0]",61.73333359,0,4082.33137,11161.9617,11521.24631,red3,red,2
277,4,"[-27.549621,152.88724,304.79999]","[2.0437451,0.0,0.0]",61.73333359,0,4082.33137,11161.91846,11521.24631,red4,red,2
277,5,"[-27.501651,152.93446,304.79999]","[2.0322708,0.0,0.0]",61.73333359,0,4082.33137,11161.91846,11521.24631,red5,red,2
277,6,"[-27.552189,152.95808,304.79999]","[-2.0760781,0.0,0.0]",61.73333359,0,4082.33137,11161.91846,11521.24631,red6,red,2
277,7,"[-27.573333,152.89167,304.79999]","[-5.5511361e-17,0.0,0.0]",61.73333359,0,2267.961872,7505.54527,7711.070366,blue1,blue,2
277,8,"[-27.511037,152.84232,304.79999]","[1.3076561,0.0,0.0]",61.73333359,0,2267.961872,7505.54527,7711.070366,blue2,blue,2
278,1,"[-27.483532,152.97393,304.79999]","[-2.510438,0.0,0.0]",61.73333359,0,4082.33137,11160.64286,11521.24631,red1,red,2
278,2,"[-27.342928,153.05438,304.79999]","[-3.0287719,0.0,0.0]",61.73333359,0,4082.33137,11160.66448,11521.24631,red2,red,2
278,3,"[-27.617555,152.91121,304.79999]","[-3.0862065,0.0,0.0]",61.73333359,0,4082.33137,11160.66448,11521.24631,red3,red,2
278,4,"[-27.549875,152.8878,304.79999]","[2.0437406,0.0,0.0]",61.73333359,0,4082.33137,11160.62124,11521.24631,red4,red,2
278,5,"[-27.5019,152.93502,304.79999]","[2.0322663,0.0,0.0]",61.73333359,0,4082.33137,11160.62124,11521.24631,red5,red,2
278,6,"[-27.552459,152.95754,304.79999]","[-2.0760737,0.0,0.0]",61.73333359,0,4082.33137,11160.62124,11521.24631,red6,red,2
278,7,"[-27.572776,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7504.803168,7711.070366,blue1,blue,2
278,8,"[-27.510892,152.84292,304.79999]","[1.3076512,0.0,0.0]",61.73333359,0,2267.961872,7504.803168,7711.070366,blue2,blue,2
279,1,"[-27.483982,152.97356,304.79999]","[-2.5104351,0.0,0.0]",61.73333359,0,4082.33137,11159.34565,11521.24631,red1,red,2
279,2,"[-27.343482,153.05431,304.79999]","[-3.0287713,0.0,0.0]",61.73333359,0,4082.33137,11159.36727,11521.24631,red2,red,2
279,3,"[-27.618112,152.91118,304.79999]","[-3.0862062,0.0,0.0]",61.73333359,0,4082.33137,11159.36727,11521.24631,red3,red,2
279,4,"[-27.550129,152.88836,304.79999]","[2.0437361,0.0,0.0]",61.73333359,0,4082.33137,11159.32403,11521.24631,red4,red,2
279,5,"[-27.502148,152.93558,304.79999]","[2.0322618,0.0,0.0]",61.73333359,0,4082.33137,11159.32403,11521.24631,red5,red,2
279,6,"[-27.552729,152.95699,304.79999]","[-2.0760693,0.0,0.0]",61.73333359,0,4082.33137,11159.32403,11521.24631,red6,red,2
279,7,"[-27.572218,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7504.061066,7711.070366,blue1,blue,2
279,8,"[-27.510747,152.84353,304.79999]","[1.3076464,0.0,0.0]",61.73333359,0,2267.961872,7504.061066,7711.070366,blue2,blue,2
280,1,"[-27.484432,152.9732,304.79999]","[-2.5104321,0.0,0.0]",61.73333359,0,4082.33137,11158.04844,11521.24631,red1,red,2
280,2,"[-27.344036,153.05424,304.79999]","[-3.0287708,0.0,0.0]",61.73333359,0,4082.33137,11158.07006,11521.24631,red2,red,2
280,3,"[-27.618669,152.91114,304.79999]","[-3.086206,0.0,0.0]",61.73333359,0,4082.33137,11158.07006,11521.24631,red3,red,2
280,4,"[-27.550383,152.88892,304.79999]","[2.0437316,0.0,0.0]",61.73333359,0,4082.33137,11158.02682,11521.24631,red4,red,2
280,5,"[-27.502396,152.93614,304.79999]","[2.0322573,0.0,0.0]",61.73333359,0,4082.33137,11158.02682,11521.24631,red5,red,2
280,6,"[-27.552999,152.95644,304.79999]","[-2.076065,0.0,0.0]",61.73333359,0,4082.33137,11158.02682,11521.24631,red6,red,2
280,7,"[-27.57166,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7503.318965,7711.070366,blue1,blue,2
280,8,"[-27.510602,152.84413,304.79999]","[1.3076416,0.0,0.0]",61.73333359,0,2267.961872,7503.318965,7711.070366,blue2,blue,2
281,1,"[-27.484883,152.97283,304.79999]","[-2.5104292,0.0,0.0]",61.73333359,0,4082.33137,11156.75123,11521.24631,red1,red,2
281,2,"[-27.34459,153.05417,304.79999]","[-3.0287702,0.0,0.0]",61.73333359,0,4082.33137,11156.77285,11521.24631,red2,red,2
281,3,"[-27.619225,152.91111,304.79999]","[-3.0862057,0.0,0.0]",61.73333359,0,4082.33137,11156.77285,11521.24631,red3,red,2
281,4,"[-27.550637,152.88947,304.79999]","[2.0437272,0.0,0.0]",61.73333359,0,4082.33137,11156.72961,11521.24631,red4,red,2
281,5,"[-27.502644,152.9367,304.79999]","[2.0322528,0.0,0.0]",61.73333359,0,4082.33137,11156.72961,11521.24631,red5,red,2
281,6,"[-27.553269,152.95589,304.79999]","[-2.0760606,0.0,0.0]",61.73333359,0,4082.33137,11156.72961,11521.24631,red6,red,2
281,7,"[-27.571103,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7502.576863,7711.070366,blue1,blue,2
281,8,"[-27.510457,152.84474,304.79999]","[1.3076367,0.0,0.0]",61.73333359,0,2267.961872,7502.576863,7711.070366,blue2,blue,2
282,1,"[-27.485333,152.97246,304.79999]","[-2.5104262,0.0,0.0]",61.73333359,0,4082.33137,11155.45401,11521.24631,red1,red,2
282,2,"[-27.345144,153.05409,304.79999]","[-3.0287697,0.0,0.0]",61.73333359,0,4082.33137,11155.47563,11521.24631,red2,red,2
282,3,"[-27.619782,152.91108,304.79999]","[-3.0862054,0.0,0.0]",61.73333359,0,4082.33137,11155.47563,11521.24631,red3,red,2
282,4,"[-27.550891,152.89003,304.79999]","[2.0437227,0.0,0.0]",61.73333359,0,4082.33137,11155.43239,11521.24631,red4,red,2
282,5,"[-27.502893,152.93726,304.79999]","[2.0322483,0.0,0.0]",61.73333359,0,4082.33137,11155.43239,11521.24631,red5,red,2
282,6,"[-27.553538,152.95535,304.79999]","[-2.0760562,0.0,0.0]",61.73333359,0,4082.33137,11155.43239,11521.24631,red6,red,2
282,7,"[-27.570545,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7501.834761,7711.070366,blue1,blue,2
282,8,"[-27.510312,152.84534,304.79999]","[1.3076319,0.0,0.0]",61.73333359,0,2267.961872,7501.834761,7711.070366,blue2,blue,2
283,1,"[-27.485783,152.97209,304.79999]","[-2.5104233,0.0,0.0]",61.73333359,0,4082.33137,11154.1568,11521.24631,red1,red,2
283,2,"[-27.345698,153.05402,304.79999]","[-3.0287691,0.0,0.0]",61.73333359,0,4082.33137,11154.17842,11521.24631,red2,red,2
283,3,"[-27.620339,152.91104,304.79999]","[-3.0862051,0.0,0.0]",61.73333359,0,4082.33137,11154.17842,11521.24631,red3,red,2
283,4,"[-27.551145,152.89059,304.79999]","[2.0437182,0.0,0.0]",61.73333359,0,4082.33137,11154.13518,11521.24631,red4,red,2
283,5,"[-27.503141,152.93782,304.79999]","[2.0322438,0.0,0.0]",61.73333359,0,4082.33137,11154.13518,11521.24631,red5,red,2
283,6,"[-27.553808,152.9548,304.79999]","[-2.0760518,0.0,0.0]",61.73333359,0,4082.33137,11154.13518,11521.24631,red6,red,2
283,7,"[-27.569987,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7501.092659,7711.070366,blue1,blue,2
283,8,"[-27.510167,152.84594,304.79999]","[1.307627,0.0,0.0]",61.73333359,0,2267.961872,7501.092659,7711.070366,blue2,blue,2
284,1,"[-27.486233,152.97172,304.79999]","[-2.5104203,0.0,0.0]",61.73333359,0,4082.33137,11152.85959,11521.24631,red1,red,2
284,2,"[-27.346253,153.05395,304.79999]","[-3.0287685,0.0,0.0]",61.73333359,0,4082.33137,11152.88121,11521.24631,red2,red,2
284,3,"[-27.620896,152.91101,304.79999]","[-3.0862048,0.0,0.0]",61.73333359,0,4082.33137,11152.88121,11521.24631,red3,red,2
284,4,"[-27.551399,152.89114,304.79999]","[2.0437138,0.0,0.0]",61.73333359,0,4082.33137,11152.83797,11521.24631,red4,red,2
284,5,"[-27.503389,152.93838,304.79999]","[2.0322393,0.0,0.0]",61.73333359,0,4082.33137,11152.83797,11521.24631,red5,red,2
284,6,"[-27.554078,152.95425,304.79999]","[-2.0760474,0.0,0.0]",61.73333359,0,4082.33137,11152.83797,11521.24631,red6,red,2
284,7,"[-27.56943,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7500.350557,7711.070366,blue1,blue,2
284,8,"[-27.510022,152.84655,304.79999]","[1.3076222,0.0,0.0]",61.73333359,0,2267.961872,7500.350557,7711.070366,blue2,blue,2
285,1,"[-27.486684,152.97135,304.79999]","[-2.5104174,0.0,0.0]",61.73333359,0,4082.33137,11151.56238,11521.24631,red1,red,2
285,2,"[-27.346807,153.05388,304.79999]","[-3.028768,0.0,0.0]",61.73333359,0,4082.33137,11151.584,11521.24631,red2,red,2
285,3,"[-27.621453,152.91097,304.79999]","[-3.0862046,0.0,0.0]",61.73333359,0,4082.33137,11151.584,11521.24631,red3,red,2
285,4,"[-27.551653,152.8917,304.79999]","[2.0437093,0.0,0.0]",61.73333359,0,4082.33137,11151.54076,11521.24631,red4,red,2
285,5,"[-27.503638,152.93894,304.79999]","[2.0322349,0.0,0.0]",61.73333359,0,4082.33137,11151.54076,11521.24631,red5,red,2
285,6,"[-27.554348,152.9537,304.79999]","[-2.076043,0.0,0.0]",61.73333359,0,4082.33137,11151.54076,11521.24631,red6,red,2
285,7,"[-27.568872,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7499.608455,7711.070366,blue1,blue,2
285,8,"[-27.509876,152.84715,304.79999]","[1.3076173,0.0,0.0]",61.73333359,0,2267.961872,7499.608455,7711.070366,blue2,blue,2
286,1,"[-27.487134,152.97098,304.79999]","[-2.5104144,0.0,0.0]",61.73333359,0,4082.33137,11150.26516,11521.24631,red1,red,2
286,2,"[-27.347361,153.05381,304.79999]","[-3.0287674,0.0,0.0]",61.73333359,0,4082.33137,11150.28678,11521.24631,red2,red,2
286,3,"[-27.622009,152.91094,304.79999]","[-3.0862043,0.0,0.0]",61.73333359,0,4082.33137,11150.28678,11521.24631,red3,red,2
286,4,"[-27.551907,152.89226,304.79999]","[2.0437048,0.0,0.0]",61.73333359,0,4082.33137,11150.24354,11521.24631,red4,red,2
286,5,"[-27.503886,152.9395,304.79999]","[2.0322304,0.0,0.0]",61.73333359,0,4082.33137,11150.24354,11521.24631,red5,red,2
286,6,"[-27.554618,152.95316,304.79999]","[-2.0760386,0.0,0.0]",61.73333359,0,4082.33137,11150.24354,11521.24631,red6,red,2
286,7,"[-27.568288,152.89167,304.79999]","[2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7498.830657,7711.070366,blue1,blue,2
286,8,"[-27.509724,152.84778,304.79999]","[1.3076123,0.0,0.0]",61.73333359,0,2267.961872,7498.830657,7711.070366,blue2,blue,2
287,1,"[-27.487584,152.97061,304.79999]","[-2.5104114,0.0,0.0]",61.73333359,0,4082.33137,11148.96795,11521.24631,red1,red,2
287,2,"[-27.347915,153.05374,304.79999]","[-3.0287668,0.0,0.0]",61.73333359,0,4082.33137,11148.98957,11521.24631,red2,red,2
287,3,"[-27.622566,152.9109,304.79999]","[-3.086204,0.0,0.0]",61.73333359,0,4082.33137,11148.98957,11521.24631,red3,red,2
287,4,"[-27.552161,152.89282,304.79999]","[2.0437003,0.0,0.0]",61.73333359,0,4082.33137,11148.94633,11521.24631,red4,red,2
287,5,"[-27.504134,152.94006,304.79999]","[2.0322259,0.0,0.0]",61.73333359,0,4082.33137,11148.94633,11521.24631,red5,red,2
287,6,"[-27.554888,152.95261,304.79999]","[-2.0760342,0.0,0.0]",61.73333359,0,4082.33137,11148.94633,11521.24631,red6,red,2
287,7,"[-27.56773,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7498.088555,7711.070366,blue1,blue,2
287,8,"[-27.509579,152.84839,304.79999]","[1.3076074,0.0,0.0]",61.73333359,0,2267.961872,7498.088555,7711.070366,blue2,blue,2
288,1,"[-27.488034,152.97024,304.79999]","[-2.5104085,0.0,0.0]",61.73333359,0,4082.33137,11147.67074,11521.24631,red1,red,2
288,2,"[-27.348469,153.05367,304.79999]","[-3.0287663,0.0,0.0]",61.73333359,0,4082.33137,11147.69236,11521.24631,red2,red,2
288,3,"[-27.623123,152.91087,304.79999]","[-3.0862037,0.0,0.0]",61.73333359,0,4082.33137,11147.69236,11521.24631,red3,red,2
288,4,"[-27.552415,152.89337,304.79999]","[2.0436959,0.0,0.0]",61.73333359,0,4082.33137,11147.64912,11521.24631,red4,red,2
288,5,"[-27.504383,152.94062,304.79999]","[2.0322214,0.0,0.0]",61.73333359,0,4082.33137,11147.64912,11521.24631,red5,red,2
288,6,"[-27.555158,152.95206,304.79999]","[-2.0760298,0.0,0.0]",61.73333359,0,4082.33137,11147.64912,11521.24631,red6,red,2
288,7,"[-27.567172,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7497.346453,7711.070366,blue1,blue,2
288,8,"[-27.509434,152.84899,304.79999]","[1.3076026,0.0,0.0]",61.73333359,0,2267.961872,7497.346453,7711.070366,blue2,blue,2
289,1,"[-27.488484,152.96987,304.79999]","[-2.5104055,0.0,0.0]",61.73333359,0,4082.33137,11146.37353,11521.24631,red1,red,2
289,2,"[-27.349023,153.0536,304.79999]","[-3.0287657,0.0,0.0]",61.73333359,0,4082.33137,11146.39515,11521.24631,red2,red,2
289,3,"[-27.62368,152.91083,304.79999]","[-3.0862034,0.0,0.0]",61.73333359,0,4082.33137,11146.39515,11521.24631,red3,red,2
289,4,"[-27.552669,152.89393,304.79999]","[2.0436914,0.0,0.0]",61.73333359,0,4082.33137,11146.35191,11521.24631,red4,red,2
289,5,"[-27.504631,152.94118,304.79999]","[2.0322169,0.0,0.0]",61.73333359,0,4082.33137,11146.35191,11521.24631,red5,red,2
289,6,"[-27.555428,152.95151,304.79999]","[-2.0760254,0.0,0.0]",61.73333359,0,4082.33137,11146.35191,11521.24631,red6,red,2
289,7,"[-27.566615,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7496.604351,7711.070366,blue1,blue,2
289,8,"[-27.509289,152.8496,304.79999]","[1.3075977,0.0,0.0]",61.73333359,0,2267.961872,7496.604351,7711.070366,blue2,blue,2
290,1,"[-27.488935,152.96951,304.79999]","[-2.5104026,0.0,0.0]",61.73333359,0,4082.33137,11145.07631,11521.24631,red1,red,2
290,2,"[-27.349577,153.05353,304.79999]","[-3.0287652,0.0,0.0]",61.73333359,0,4082.33137,11145.09793,11521.24631,red2,red,2
290,3,"[-27.624237,152.9108,304.79999]","[-3.0862032,0.0,0.0]",61.73333359,0,4082.33137,11145.09793,11521.24631,red3,red,2
290,4,"[-27.552923,152.89449,304.79999]","[2.0436869,0.0,0.0]",61.73333359,0,4082.33137,11145.05469,11521.24631,red4,red,2
290,5,"[-27.504777,152.94177,304.79999]","[1.427682,0.0,-1.4056476]",61.73333359,0,4082.33137,11145.05469,11521.24631,red5,red,2
290,6,"[-27.555698,152.95097,304.79999]","[-2.076021,0.0,0.0]",61.73333359,0,4082.33137,11145.05469,11521.24631,red6,red,2
290,7,"[-27.566057,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7495.862249,7711.070366,blue1,blue,2
290,8,"[-27.509144,152.8502,304.79999]","[1.3075929,0.0,0.0]",61.73333359,0,2267.961872,7495.862249,7711.070366,blue2,blue,2
291,1,"[-27.489385,152.96914,304.79999]","[-2.5103996,0.0,0.0]",61.73333359,0,4082.33137,11143.7791,11521.24631,red1,red,2
291,2,"[-27.350132,153.05346,304.79999]","[-3.0287646,0.0,0.0]",61.73333359,0,4082.33137,11143.80072,11521.24631,red2,red,2
291,3,"[-27.624794,152.91076,304.79999]","[-3.0862029,0.0,0.0]",61.73333359,0,4082.33137,11143.80072,11521.24631,red3,red,2
291,4,"[-27.553177,152.89504,304.79999]","[2.0436824,0.0,0.0]",61.73333359,0,4082.33137,11143.75748,11521.24631,red4,red,2
291,5,"[-27.504471,152.94228,304.79999]","[0.67036828,0.0,0.0]",61.73333359,0,4082.33137,11143.75748,11521.24631,red5,red,2
291,6,"[-27.555968,152.95042,304.79999]","[-2.0760166,0.0,0.0]",61.73333359,0,4082.33137,11143.75748,11521.24631,red6,red,2
291,7,"[-27.565499,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7495.120148,7711.070366,blue1,blue,2
291,8,"[-27.508999,152.8508,304.79999]","[1.3075881,0.0,0.0]",61.73333359,0,2267.961872,7495.120148,7711.070366,blue2,blue,2
292,1,"[-27.489835,152.96877,304.79999]","[-2.5103967,0.0,0.0]",61.73333359,0,4082.33137,11142.48189,11521.24631,red1,red,2
292,2,"[-27.350686,153.05339,304.79999]","[-3.028764,0.0,0.0]",61.73333359,0,4082.33137,11142.50351,11521.24631,red2,red,2
292,3,"[-27.62535,152.91073,304.79999]","[-3.0862026,0.0,0.0]",61.73333359,0,4082.33137,11142.50351,11521.24631,red3,red,2
292,4,"[-27.553431,152.8956,304.79999]","[2.043678,0.0,0.0]",61.73333359,0,4082.33137,11142.46027,11521.24631,red4,red,2
292,5,"[-27.504035,152.94266,304.79999]","[0.67036517,0.0,0.0]",61.73333359,0,4082.33137,11142.46027,11521.24631,red5,red,2
292,6,"[-27.556238,152.94987,304.79999]","[-2.0760122,0.0,0.0]",61.73333359,0,4082.33137,11142.46027,11521.24631,red6,red,2
292,7,"[-27.564942,152.89167,304.79999]","[2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7494.378046,7711.070366,blue1,blue,2
292,8,"[-27.508854,152.85141,304.79999]","[1.3075832,0.0,0.0]",61.73333359,0,2267.961872,7494.378046,7711.070366,blue2,blue,2
293,1,"[-27.490285,152.9684,304.79999]","[-2.5103937,0.0,0.0]",61.73333359,0,4082.33137,11141.18468,11521.24631,red1,red,2
293,2,"[-27.35124,153.05332,304.79999]","[-3.0287635,0.0,0.0]",61.73333359,0,4082.33137,11141.2063,11521.24631,red2,red,2
293,3,"[-27.625907,152.91069,304.79999]","[-3.0862023,0.0,0.0]",61.73333359,0,4082.33137,11141.2063,11521.24631,red3,red,2
293,4,"[-27.553685,152.89616,304.79999]","[2.0436735,0.0,0.0]",61.73333359,0,4082.33137,11141.16306,11521.24631,red4,red,2
293,5,"[-27.503598,152.94305,304.79999]","[0.67036205,0.0,0.0]",61.73333359,0,4082.33137,11141.16306,11521.24631,red5,red,2
293,6,"[-27.556508,152.94932,304.79999]","[-2.0760078,0.0,0.0]",61.73333359,0,4082.33137,11141.16306,11521.24631,red6,red,2
293,7,"[-27.564384,152.89167,304.79999]","[-2.7755681e-17,0.0,0.0]",61.73333359,0,2267.961872,7493.635944,7711.070366,blue1,blue,2
293,8,"[-27.508709,152.85201,304.79999]","[1.3075784,0.0,0.0]",61.73333359,0,2267.961872,7493.635944,7711.070366,blue2,blue,2
